face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value,label
442.7462547398426,470.9910613022498,0.6021690569443382,368.2046036173385,123.3111363463445,287.36474464383645,0.8316379860371609,0.6490506504966186,0.2618120522402268,0.5746990144252777,52.28753164220147,5.559860404322017,0.1052043620963098,0.0554858592951162,20.850048,0.4391155849587571,57.677836,Kapha
465.47605840978525,484.6708500433484,0.635994831829219,342.87570990286446,157.29415696089382,326.5749133052955,0.7366129873021553,0.7015933631924693,0.3245381003351565,0.6530130803585052,44.42820587821137,27.27435302811586,0.6202881632658959,0.3369996791601801,17.500024,0.269445950977388,169.883692,Kapha
468.6162075885224,446.63336790303504,0.7835264636539808,371.938613358028,121.82131034405133,305.4885091863511,0.7936955814482115,0.6518948859203592,0.2727546106015504,0.6107581257820129,39.75124152356919,6.69538028325973,0.3533266827717439,0.1820288357195014,81.831556,0.4360622391974273,129.497896,Kapha
413.4471005893353,493.3346233527544,0.4328088099336581,335.9901181345677,156.2302929626363,282.68533152566573,0.8126556399975741,0.6837279330843552,0.3166821981819939,0.5652557909488678,46.98895132890154,4.359710731561378,0.7533807378150204,0.1556525161536864,12.505088,0.3543100226920774,208.26668,Pitta
452.7717230181732,534.378628521608,0.4481230964657999,356.0140320675301,152.04341244851173,299.35798837198683,0.7862991745472597,0.6611675887718176,0.2845237521364755,0.598714143037796,46.66845006553454,20.971244494347083,0.5903325029295032,0.2849646517690542,27.621216,0.4536354320522656,184.659,Pitta
428.2743573274727,523.0120785943292,0.4009100388526443,328.77250540251146,145.67514306664972,283.923658965974,0.7676679674546127,0.6629480708061086,0.2785311258167742,0.5677801668643951,55.454288807488176,77.34382605389989,0.4756081082003054,0.3833751246780417,37.013088,0.3292429613437902,141.076204,Pitta
457.4931822330826,474.0447763002219,0.6437815948886711,361.08211544232086,137.3989551416212,309.6787716277252,0.7892622873194153,0.6769035772645695,0.289843833348358,0.617789626121521,42.784761466794016,7.37030020851163,0.4547057947215084,0.4007217107867228,14.380196,0.5440403282363153,151.306544,Kapha
407.5595569634385,511.7283753912876,0.3636644713423581,316.6740641067489,153.0556229621052,273.47664507941136,0.77700070749453,0.6710102619528181,0.2990954387570805,0.5460062474012375,36.0652744854885,8.418260702180941,0.5720212316041686,0.6979132824742347,34.812484,0.2796179856355085,146.339244,Vata
422.0744858220058,500.8353901566123,0.4405732995571105,343.54511991533946,144.18898959174874,274.21902147031665,0.8139442952735524,0.6496934325140855,0.287896966599466,0.5483433604240417,47.075257332550215,5.48529412257183,0.719559212807028,0.3468138422599647,21.97658,0.4888190909475182,193.607888,Kapha
413.3407833315478,491.3371071260098,0.4381085388992486,324.7724875295166,146.60938089564507,275.3423951912886,0.785725727115127,0.6661389494934781,0.2983885783697692,0.5506798624992371,48.17530359824637,30.94358693931125,0.5236170051892682,0.6588899837049051,35.6243,0.319439826560845,153.277244,Pitta
494.9156035313687,505.80662293123993,0.6660114652585758,386.54322720187866,132.66508014227244,336.8573604454538,0.7810285722328794,0.6806359671060627,0.2622841895059707,0.6736834049224854,43.86856487322021,44.14311563453779,0.5297791958436412,0.27313920788349,30.329276,0.3723396094985582,160.570768,Kapha
471.3749084191642,493.7266195572754,0.6265810293774159,368.610890176672,148.70155374917653,319.7297622911387,0.7819909027675468,0.6782918576710133,0.3011819656037934,0.6394587457180023,40.314241452782376,5.878688420662189,0.8561515594412437,0.1406338133825116,17.772792,0.1759498450124224,215.48528,Kapha
370.6728067500217,472.93062444031074,0.3426384828472096,293.1614455213179,139.31242491041695,276.8820813939795,0.7908900792903949,0.7469716589722919,0.2945726449313492,0.5536125004291534,51.60939748350494,4.697031220976909,0.6283655776007524,0.4384717418745568,26.045452,0.058869097112449,152.838996,Vata
