face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value
415.00987403571935,474.53904262331884,0.8745536968707278,328.29435186277595,143.15265585857912,272.86068643157193,0.7910519059951815,0.6574799866281908,0.30166676079424576,0.5457096993923187,39.365892238289725,3.923576719667837,127.529928,55.38086052342286,11.789384,132.38328,170.365104
414.16308078826063,509.89332268824893,0.8122543723552187,322.823656306389,153.44707407437974,286.51545618137544,0.7794602447228546,0.6917938113558109,0.3009395637216414,0.5730296969413757,48.22840743915166,28.21944100248319,89.105036,34.12605660545478,14.607772,113.572708,115.856256
402.72341258221763,464.7966318948029,0.8664507979338494,314.7652630163143,148.0569977411861,277.43730069660234,0.7815916660967748,0.6889028351187861,0.3185414600308372,0.554804116487503,45.28461396428179,2.565879854135483,169.154496,59.21091604582709,19.821116,75.014356,194.122724
404.6979735034842,470.9050442904848,0.8594046260711538,314.51314820572367,145.98683789751342,276.7289298146019,0.7771552337734053,0.6837912416979756,0.3100133236361326,0.5534577369689941,41.16934620057788,4.089760447610746,203.60258,34.76552725536605,11.322508,64.08316,231.343172
410.5025255274741,490.96591764503614,0.8361120614980523,330.9147368206864,137.15645838679094,271.85344946140015,0.8061210741529018,0.6622454980321565,0.27936044734973603,0.5426746606826782,42.21377120490441,7.019879283294964,143.190692,80.3746458565208,25.634388,69.243764,164.35322
373.9893930535266,480.34644488151235,0.778582618938252,286.48970071552515,147.33805505487186,264.20683877408,0.7660369679910194,0.7064554334466534,0.30673289377881396,0.5283635258674622,38.21194472499749,8.681885477148144,164.261168,54.75111979928608,15.527408,90.649712,195.77832
397.27989226498926,459.524965876596,0.8645447402561313,316.29121681119216,130.69826079069728,265.21502556216456,0.7961420222099312,0.6675772691391684,0.284420369938716,0.5300666093826294,40.621193761157386,3.9305791745235474,130.415188,57.36992688617143,14.71366,89.41332,158.531256
444.3648401702622,476.869338779972,0.9318377258372919,371.72251085040466,127.13192396073828,283.49406977649045,0.8365254791715204,0.6379759246205602,0.2665969766183627,0.5669857263565063,48.62892779622034,2.809803759739309,158.654448,51.76251409867275,50.591152,70.003884,185.093012
407.5361435404185,513.9505320061667,0.7929481889037692,321.56076886042246,155.20706743831977,274.61633447720646,0.7890361970521292,0.6738453480260964,0.3019883389019578,0.549229621887207,47.604592538090664,27.92304505972892,105.236928,42.641551485878374,12.225284,124.704144,135.4506
426.2857896195663,529.2024907977117,0.8055249116023427,333.39839029141007,154.7989509237967,272.89570479313096,0.782100643300701,0.6401707761280842,0.2925136476407266,0.5456353425979614,44.06536300073805,50.3838425670532,121.995096,63.4455423804603,23.29152,106.035896,156.195336
453.7119260442862,509.3077838582051,0.8908403531696324,364.2180000635524,147.1654576246019,288.5705644142639,0.8027516561863564,0.6360215543157156,0.28895191137619414,0.5771132111549377,53.62697127176731,47.5627856709087,179.044736,53.1063948568372,20.259704,4.673248,179.914576
436.3420284617771,510.26218253603975,0.8551329951459969,346.9059816621795,153.4563498093667,276.6088904320362,0.7950322431353136,0.6339267647610222,0.30074019800306895,0.5532034933567047,53.09547863806706,40.84787009849459,174.431208,34.01223279440408,13.19036,74.688804,203.860916
457.192287013828,520.8308356449163,0.877813400674927,364.7907677060064,149.17282193701652,292.1467959406743,0.7978935298507631,0.6390020222100513,0.28641319163122125,0.5842732191085815,51.20856096997142,21.00469342304877,127.284628,37.17780368582329,12.44844,138.994804,170.600264
440.80881861352594,496.3308664590733,0.8881350091287832,354.5609429841873,145.19548469697068,279.6102606767841,0.8043417645304518,0.6343118578168219,0.2925376890879771,0.5592108964920044,51.97623408096375,32.07732772238659,154.329712,60.180537933762736,16.409224,70.395928,175.193308
405.83249348813393,509.78971924465463,0.7960782223883368,319.21125542154675,150.81143791310052,271.7921737661794,0.7865591359576044,0.6697151611250327,0.29583067727720136,0.5435814559459686,46.62974511187173,34.11353797305075,108.5277,48.55084955703659,12.796216,123.369884,139.48414
